datetime,demand_met_mw,date,hour,minute,day_of_week,time_block,hour_sin,hour_cos,lag_1,lag_96,is_festival,is_pre,is_post
2025-04-02 00:00:00,191210.0,2025-04-02,0,0,2,0,0.0,1.0,192857.0,191368.0,0,0,1
2025-04-02 00:15:00,191978.0,2025-04-02,0,15,2,1,0.0,1.0,191210.0,190921.0,0,0,1
2025-04-02 00:30:00,190861.0,2025-04-02,0,30,2,2,0.0,1.0,191978.0,190222.0,0,0,1
2025-04-02 00:45:00,190175.0,2025-04-02,0,45,2,3,0.0,1.0,190861.0,188971.0,0,0,1
2025-04-02 01:00:00,187833.0,2025-04-02,1,0,2,4,0.25881904510252074,0.9659258262890683,190175.0,188162.0,0,0,1
2025-04-02 01:15:00,186592.0,2025-04-02,1,15,2,5,0.25881904510252074,0.9659258262890683,187833.0,187224.0,0,0,1
2025-04-02 01:30:00,185574.0,2025-04-02,1,30,2,6,0.25881904510252074,0.9659258262890683,186592.0,186415.0,0,0,1
2025-04-02 01:45:00,184284.0,2025-04-02,1,45,2,7,0.25881904510252074,0.9659258262890683,185574.0,185541.0,0,0,1
2025-04-02 02:00:00,182626.0,2025-04-02,2,0,2,8,0.49999999999999994,0.8660254037844387,184284.0,183858.0,0,0,1
2025-04-02 02:15:00,182293.0,2025-04-02,2,15,2,9,0.49999999999999994,0.8660254037844387,182626.0,182701.0,0,0,1
2025-04-02 02:30:00,181093.0,2025-04-02,2,30,2,10,0.49999999999999994,0.8660254037844387,182293.0,181585.0,0,0,1
2025-04-02 02:45:00,180109.0,2025-04-02,2,45,2,11,0.49999999999999994,0.8660254037844387,181093.0,181869.0,0,0,1
2025-04-02 03:00:00,178977.0,2025-04-02,3,0,2,12,0.7071067811865476,0.7071067811865476,180109.0,181211.0,0,0,1
2025-04-02 03:15:00,179598.0,2025-04-02,3,15,2,13,0.7071067811865476,0.7071067811865476,178977.0,181081.0,0,0,1
2025-04-02 03:30:00,178517.0,2025-04-02,3,30,2,14,0.7071067811865476,0.7071067811865476,179598.0,180148.0,0,0,1
2025-04-02 03:45:00,178041.0,2025-04-02,3,45,2,15,0.7071067811865476,0.7071067811865476,178517.0,179917.0,0,0,1
2025-04-02 04:00:00,177572.0,2025-04-02,4,0,2,16,0.8660254037844386,0.5000000000000001,178041.0,179493.0,0,0,1
2025-04-02 04:15:00,179240.0,2025-04-02,4,15,2,17,0.8660254037844386,0.5000000000000001,177572.0,181270.0,0,0,1
2025-04-02 04:30:00,180321.0,2025-04-02,4,30,2,18,0.8660254037844386,0.5000000000000001,179240.0,182128.0,0,0,1
2025-04-02 04:45:00,181954.0,2025-04-02,4,45,2,19,0.8660254037844386,0.5000000000000001,180321.0,183128.0,0,0,1
2025-04-02 05:00:00,182328.0,2025-04-02,5,0,2,20,0.9659258262890683,0.25881904510252074,181954.0,183501.0,0,0,1
2025-04-02 05:15:00,184036.0,2025-04-02,5,15,2,21,0.9659258262890683,0.25881904510252074,182328.0,185748.0,0,0,1
2025-04-02 05:30:00,186126.0,2025-04-02,5,30,2,22,0.9659258262890683,0.25881904510252074,184036.0,188161.0,0,0,1
2025-04-02 05:45:00,188213.0,2025-04-02,5,45,2,23,0.9659258262890683,0.25881904510252074,186126.0,189287.0,0,0,1
2025-04-02 06:00:00,189800.0,2025-04-02,6,0,2,24,1.0,6.123233995736766e-17,188213.0,190664.0,0,0,1
2025-04-02 06:15:00,192145.0,2025-04-02,6,15,2,25,1.0,6.123233995736766e-17,189800.0,193812.0,0,0,1
2025-04-02 06:30:00,195791.0,2025-04-02,6,30,2,26,1.0,6.123233995736766e-17,192145.0,197338.0,0,0,1
2025-04-02 06:45:00,197246.0,2025-04-02,6,45,2,27,1.0,6.123233995736766e-17,195791.0,199288.0,0,0,1
2025-04-02 07:00:00,198287.0,2025-04-02,7,0,2,28,0.9659258262890683,-0.25881904510252063,197246.0,198851.0,0,0,1
2025-04-02 07:15:00,198545.0,2025-04-02,7,15,2,29,0.9659258262890683,-0.25881904510252063,198287.0,199456.0,0,0,1
2025-04-02 07:30:00,198441.0,2025-04-02,7,30,2,30,0.9659258262890683,-0.25881904510252063,198545.0,200701.0,0,0,1
2025-04-02 07:45:00,198504.0,2025-04-02,7,45,2,31,0.9659258262890683,-0.25881904510252063,198441.0,200970.0,0,0,1
2025-04-02 08:00:00,198855.0,2025-04-02,8,0,2,32,0.8660254037844387,-0.4999999999999998,198504.0,199613.0,0,0,1
2025-04-02 08:15:00,201560.0,2025-04-02,8,15,2,33,0.8660254037844387,-0.4999999999999998,198855.0,203008.0,0,0,1
2025-04-02 08:30:00,203417.0,2025-04-02,8,30,2,34,0.8660254037844387,-0.4999999999999998,201560.0,204718.0,0,0,1
2025-04-02 08:45:00,204878.0,2025-04-02,8,45,2,35,0.8660254037844387,-0.4999999999999998,203417.0,209116.0,0,0,1
2025-04-02 09:00:00,205810.0,2025-04-02,9,0,2,36,0.7071067811865476,-0.7071067811865475,204878.0,208178.0,0,0,1
2025-04-02 09:15:00,209043.0,2025-04-02,9,15,2,37,0.7071067811865476,-0.7071067811865475,205810.0,211804.0,0,0,1
2025-04-02 09:30:00,210074.0,2025-04-02,9,30,2,38,0.7071067811865476,-0.7071067811865475,209043.0,214920.0,0,0,1
2025-04-02 09:45:00,211976.0,2025-04-02,9,45,2,39,0.7071067811865476,-0.7071067811865475,210074.0,215979.0,0,0,1
2025-04-02 10:00:00,213473.0,2025-04-02,10,0,2,40,0.49999999999999994,-0.8660254037844387,211976.0,215695.0,0,0,1
2025-04-02 10:15:00,213557.0,2025-04-02,10,15,2,41,0.49999999999999994,-0.8660254037844387,213473.0,214911.0,0,0,1
2025-04-02 10:30:00,213498.0,2025-04-02,10,30,2,42,0.49999999999999994,-0.8660254037844387,213557.0,215179.0,0,0,1
2025-04-02 10:45:00,213786.0,2025-04-02,10,45,2,43,0.49999999999999994,-0.8660254037844387,213498.0,213914.0,0,0,1
2025-04-02 11:00:00,212421.0,2025-04-02,11,0,2,44,0.258819045102521,-0.9659258262890682,213786.0,213089.0,0,0,1
2025-04-02 11:15:00,210307.0,2025-04-02,11,15,2,45,0.258819045102521,-0.9659258262890682,212421.0,212213.0,0,0,1
2025-04-02 11:30:00,210154.0,2025-04-02,11,30,2,46,0.258819045102521,-0.9659258262890682,210307.0,211350.0,0,0,1
2025-04-02 11:45:00,209988.0,2025-04-02,11,45,2,47,0.258819045102521,-0.9659258262890682,210154.0,210609.0,0,0,1
2025-04-02 12:00:00,208646.0,2025-04-02,12,0,2,48,1.2246467991473532e-16,-1.0,209988.0,209802.0,0,0,1
2025-04-02 12:15:00,207162.0,2025-04-02,12,15,2,49,1.2246467991473532e-16,-1.0,208646.0,207974.0,0,0,1
2025-04-02 12:30:00,207098.0,2025-04-02,12,30,2,50,1.2246467991473532e-16,-1.0,207162.0,207750.0,0,0,1
2025-04-02 12:45:00,206303.0,2025-04-02,12,45,2,51,1.2246467991473532e-16,-1.0,207098.0,206325.0,0,0,1
2025-04-02 13:00:00,203684.0,2025-04-02,13,0,2,52,-0.2588190451025208,-0.9659258262890683,206303.0,204955.0,0,0,1
2025-04-02 13:15:00,200685.0,2025-04-02,13,15,2,53,-0.2588190451025208,-0.9659258262890683,203684.0,201896.0,0,0,1
2025-04-02 13:30:00,200917.0,2025-04-02,13,30,2,54,-0.2588190451025208,-0.9659258262890683,200685.0,201751.0,0,0,1
2025-04-02 13:45:00,202154.0,2025-04-02,13,45,2,55,-0.2588190451025208,-0.9659258262890683,200917.0,202258.0,0,0,1
2025-04-02 14:00:00,202278.0,2025-04-02,14,0,2,56,-0.4999999999999997,-0.8660254037844388,202154.0,202727.0,0,0,1
2025-04-02 14:15:00,203590.0,2025-04-02,14,15,2,57,-0.4999999999999997,-0.8660254037844388,202278.0,203546.0,0,0,1
2025-04-02 14:30:00,205383.0,2025-04-02,14,30,2,58,-0.4999999999999997,-0.8660254037844388,203590.0,205581.0,0,0,1
2025-04-02 14:45:00,207085.0,2025-04-02,14,45,2,59,-0.4999999999999997,-0.8660254037844388,205383.0,206643.0,0,0,1
2025-04-02 15:00:00,208892.0,2025-04-02,15,0,2,60,-0.7071067811865471,-0.7071067811865479,207085.0,207900.0,0,0,1
2025-04-02 15:15:00,209372.0,2025-04-02,15,15,2,61,-0.7071067811865471,-0.7071067811865479,208892.0,207521.0,0,0,1
2025-04-02 15:30:00,210160.0,2025-04-02,15,30,2,62,-0.7071067811865471,-0.7071067811865479,209372.0,208318.0,0,0,1
2025-04-02 15:45:00,209662.0,2025-04-02,15,45,2,63,-0.7071067811865471,-0.7071067811865479,210160.0,208393.0,0,0,1
2025-04-02 16:00:00,209721.0,2025-04-02,16,0,2,64,-0.8660254037844385,-0.5000000000000004,209662.0,207788.0,0,0,1
2025-04-02 16:15:00,208008.0,2025-04-02,16,15,2,65,-0.8660254037844385,-0.5000000000000004,209721.0,206630.0,0,0,1
2025-04-02 16:30:00,208844.0,2025-04-02,16,30,2,66,-0.8660254037844385,-0.5000000000000004,208008.0,206934.0,0,0,1
2025-04-02 16:45:00,208265.0,2025-04-02,16,45,2,67,-0.8660254037844385,-0.5000000000000004,208844.0,207608.0,0,0,1
2025-04-02 17:00:00,207051.0,2025-04-02,17,0,2,68,-0.9659258262890683,-0.25881904510252063,208265.0,204600.0,0,0,1
2025-04-02 17:15:00,204280.0,2025-04-02,17,15,2,69,-0.9659258262890683,-0.25881904510252063,207051.0,202024.0,0,0,1
2025-04-02 17:30:00,202415.0,2025-04-02,17,30,2,70,-0.9659258262890683,-0.25881904510252063,204280.0,199892.0,0,0,1
2025-04-02 17:45:00,200739.0,2025-04-02,17,45,2,71,-0.9659258262890683,-0.25881904510252063,202415.0,197683.0,0,0,1
2025-04-02 18:00:00,198654.0,2025-04-02,18,0,2,72,-1.0,-1.8369701987210297e-16,200739.0,195381.0,0,0,1
2025-04-02 18:15:00,196530.0,2025-04-02,18,15,2,73,-1.0,-1.8369701987210297e-16,198654.0,193932.0,0,0,1
2025-04-02 18:30:00,199157.0,2025-04-02,18,30,2,74,-1.0,-1.8369701987210297e-16,196530.0,197029.0,0,0,1
2025-04-02 18:45:00,203147.0,2025-04-02,18,45,2,75,-1.0,-1.8369701987210297e-16,199157.0,201447.0,0,0,1
2025-04-02 19:00:00,205657.0,2025-04-02,19,0,2,76,-0.9659258262890684,0.2588190451025203,203147.0,203524.0,0,0,1
2025-04-02 19:15:00,207133.0,2025-04-02,19,15,2,77,-0.9659258262890684,0.2588190451025203,205657.0,206289.0,0,0,1
2025-04-02 19:30:00,207055.0,2025-04-02,19,30,2,78,-0.9659258262890684,0.2588190451025203,207133.0,206381.0,0,0,1
2025-04-02 19:45:00,206387.0,2025-04-02,19,45,2,79,-0.9659258262890684,0.2588190451025203,207055.0,206460.0,0,0,1
2025-04-02 20:00:00,204559.0,2025-04-02,20,0,2,80,-0.8660254037844386,0.5000000000000001,206387.0,201910.0,0,0,1
2025-04-02 20:15:00,202554.0,2025-04-02,20,15,2,81,-0.8660254037844386,0.5000000000000001,204559.0,199818.0,0,0,1
2025-04-02 20:30:00,201058.0,2025-04-02,20,30,2,82,-0.8660254037844386,0.5000000000000001,202554.0,198432.0,0,0,1
2025-04-02 20:45:00,199869.0,2025-04-02,20,45,2,83,-0.8660254037844386,0.5000000000000001,201058.0,198538.0,0,0,1
2025-04-02 21:00:00,198159.0,2025-04-02,21,0,2,84,-0.7071067811865477,0.7071067811865474,199869.0,195900.0,0,0,1
2025-04-02 21:15:00,197603.0,2025-04-02,21,15,2,85,-0.7071067811865477,0.7071067811865474,198159.0,195756.0,0,0,1
2025-04-02 21:30:00,197198.0,2025-04-02,21,30,2,86,-0.7071067811865477,0.7071067811865474,197603.0,194826.0,0,0,1
2025-04-02 21:45:00,197144.0,2025-04-02,21,45,2,87,-0.7071067811865477,0.7071067811865474,197198.0,194629.0,0,0,1
2025-04-02 22:00:00,195895.0,2025-04-02,22,0,2,88,-0.5000000000000004,0.8660254037844384,197144.0,193863.0,0,0,1
2025-04-02 22:15:00,198865.0,2025-04-02,22,15,2,89,-0.5000000000000004,0.8660254037844384,195895.0,196210.0,0,0,1
2025-04-02 22:30:00,199198.0,2025-04-02,22,30,2,90,-0.5000000000000004,0.8660254037844384,198865.0,196080.0,0,0,1
2025-04-02 22:45:00,198141.0,2025-04-02,22,45,2,91,-0.5000000000000004,0.8660254037844384,199198.0,196524.0,0,0,1
2025-04-02 23:00:00,196915.0,2025-04-02,23,0,2,92,-0.25881904510252157,0.9659258262890681,198141.0,195076.0,0,0,1
2025-04-02 23:15:00,196009.0,2025-04-02,23,15,2,93,-0.25881904510252157,0.9659258262890681,196915.0,194692.0,0,0,1
2025-04-02 23:30:00,194723.0,2025-04-02,23,30,2,94,-0.25881904510252157,0.9659258262890681,196009.0,193461.0,0,0,1
2025-04-02 23:45:00,194181.0,2025-04-02,23,45,2,95,-0.25881904510252157,0.9659258262890681,194723.0,192857.0,0,0,1
2025-04-03 00:00:00,192060.0,2025-04-03,0,0,3,0,0.0,1.0,194181.0,191210.0,0,0,0
2025-04-03 00:15:00,191903.0,2025-04-03,0,15,3,1,0.0,1.0,192060.0,191978.0,0,0,0
2025-04-03 00:30:00,190734.0,2025-04-03,0,30,3,2,0.0,1.0,191903.0,190861.0,0,0,0
2025-04-03 00:45:00,189975.0,2025-04-03,0,45,3,3,0.0,1.0,190734.0,190175.0,0,0,0
2025-04-03 01:00:00,188428.0,2025-04-03,1,0,3,4,0.25881904510252074,0.9659258262890683,189975.0,187833.0,0,0,0
2025-04-03 01:15:00,187114.0,2025-04-03,1,15,3,5,0.25881904510252074,0.9659258262890683,188428.0,186592.0,0,0,0
2025-04-03 01:30:00,186119.0,2025-04-03,1,30,3,6,0.25881904510252074,0.9659258262890683,187114.0,185574.0,0,0,0
2025-04-03 01:45:00,185104.0,2025-04-03,1,45,3,7,0.25881904510252074,0.9659258262890683,186119.0,184284.0,0,0,0
2025-04-03 02:00:00,183877.0,2025-04-03,2,0,3,8,0.49999999999999994,0.8660254037844387,185104.0,182626.0,0,0,0
2025-04-03 02:15:00,183217.0,2025-04-03,2,15,3,9,0.49999999999999994,0.8660254037844387,183877.0,182293.0,0,0,0
2025-04-03 02:30:00,182401.0,2025-04-03,2,30,3,10,0.49999999999999994,0.8660254037844387,183217.0,181093.0,0,0,0
2025-04-03 02:45:00,182036.0,2025-04-03,2,45,3,11,0.49999999999999994,0.8660254037844387,182401.0,180109.0,0,0,0
2025-04-03 03:00:00,181181.0,2025-04-03,3,0,3,12,0.7071067811865476,0.7071067811865476,182036.0,178977.0,0,0,0
2025-04-03 03:15:00,181385.0,2025-04-03,3,15,3,13,0.7071067811865476,0.7071067811865476,181181.0,179598.0,0,0,0
2025-04-03 03:30:00,180515.0,2025-04-03,3,30,3,14,0.7071067811865476,0.7071067811865476,181385.0,178517.0,0,0,0
2025-04-03 03:45:00,180440.0,2025-04-03,3,45,3,15,0.7071067811865476,0.7071067811865476,180515.0,178041.0,0,0,0
2025-04-03 04:00:00,179445.0,2025-04-03,4,0,3,16,0.8660254037844386,0.5000000000000001,180440.0,177572.0,0,0,0
2025-04-03 04:15:00,180881.0,2025-04-03,4,15,3,17,0.8660254037844386,0.5000000000000001,179445.0,179240.0,0,0,0
2025-04-03 04:30:00,182034.0,2025-04-03,4,30,3,18,0.8660254037844386,0.5000000000000001,180881.0,180321.0,0,0,0
2025-04-03 04:45:00,182781.0,2025-04-03,4,45,3,19,0.8660254037844386,0.5000000000000001,182034.0,181954.0,0,0,0
2025-04-03 05:00:00,183584.0,2025-04-03,5,0,3,20,0.9659258262890683,0.25881904510252074,182781.0,182328.0,0,0,0
2025-04-03 05:15:00,185837.0,2025-04-03,5,15,3,21,0.9659258262890683,0.25881904510252074,183584.0,184036.0,0,0,0
2025-04-03 05:30:00,188036.0,2025-04-03,5,30,3,22,0.9659258262890683,0.25881904510252074,185837.0,186126.0,0,0,0
2025-04-03 05:45:00,189177.0,2025-04-03,5,45,3,23,0.9659258262890683,0.25881904510252074,188036.0,188213.0,0,0,0
2025-04-03 06:00:00,190901.0,2025-04-03,6,0,3,24,1.0,6.123233995736766e-17,189177.0,189800.0,0,0,0
2025-04-03 06:15:00,194164.0,2025-04-03,6,15,3,25,1.0,6.123233995736766e-17,190901.0,192145.0,0,0,0
2025-04-03 06:30:00,197106.0,2025-04-03,6,30,3,26,1.0,6.123233995736766e-17,194164.0,195791.0,0,0,0
2025-04-03 06:45:00,198931.0,2025-04-03,6,45,3,27,1.0,6.123233995736766e-17,197106.0,197246.0,0,0,0
2025-04-03 07:00:00,198833.0,2025-04-03,7,0,3,28,0.9659258262890683,-0.25881904510252063,198931.0,198287.0,0,0,0
2025-04-03 07:15:00,199612.0,2025-04-03,7,15,3,29,0.9659258262890683,-0.25881904510252063,198833.0,198545.0,0,0,0
2025-04-03 07:30:00,199916.0,2025-04-03,7,30,3,30,0.9659258262890683,-0.25881904510252063,199612.0,198441.0,0,0,0
2025-04-03 07:45:00,199788.0,2025-04-03,7,45,3,31,0.9659258262890683,-0.25881904510252063,199916.0,198504.0,0,0,0
2025-04-03 08:00:00,198814.0,2025-04-03,8,0,3,32,0.8660254037844387,-0.4999999999999998,199788.0,198855.0,0,0,0
2025-04-03 08:15:00,201562.0,2025-04-03,8,15,3,33,0.8660254037844387,-0.4999999999999998,198814.0,201560.0,0,0,0
2025-04-03 08:30:00,203549.0,2025-04-03,8,30,3,34,0.8660254037844387,-0.4999999999999998,201562.0,203417.0,0,0,0
2025-04-03 08:45:00,204621.0,2025-04-03,8,45,3,35,0.8660254037844387,-0.4999999999999998,203549.0,204878.0,0,0,0
2025-04-03 09:00:00,207299.0,2025-04-03,9,0,3,36,0.7071067811865476,-0.7071067811865475,204621.0,205810.0,0,0,0
2025-04-03 09:15:00,210912.0,2025-04-03,9,15,3,37,0.7071067811865476,-0.7071067811865475,207299.0,209043.0,0,0,0
2025-04-03 09:30:00,212306.0,2025-04-03,9,30,3,38,0.7071067811865476,-0.7071067811865475,210912.0,210074.0,0,0,0
2025-04-03 09:45:00,213004.0,2025-04-03,9,45,3,39,0.7071067811865476,-0.7071067811865475,212306.0,211976.0,0,0,0
2025-04-03 10:00:00,213117.0,2025-04-03,10,0,3,40,0.49999999999999994,-0.8660254037844387,213004.0,213473.0,0,0,0
2025-04-03 10:15:00,212573.0,2025-04-03,10,15,3,41,0.49999999999999994,-0.8660254037844387,213117.0,213557.0,0,0,0
2025-04-03 10:30:00,212543.0,2025-04-03,10,30,3,42,0.49999999999999994,-0.8660254037844387,212573.0,213498.0,0,0,0
2025-04-03 10:45:00,212121.0,2025-04-03,10,45,3,43,0.49999999999999994,-0.8660254037844387,212543.0,213786.0,0,0,0
2025-04-03 11:00:00,211365.0,2025-04-03,11,0,3,44,0.258819045102521,-0.9659258262890682,212121.0,212421.0,0,0,0
2025-04-03 11:15:00,209900.0,2025-04-03,11,15,3,45,0.258819045102521,-0.9659258262890682,211365.0,210307.0,0,0,0
2025-04-03 11:30:00,209505.0,2025-04-03,11,30,3,46,0.258819045102521,-0.9659258262890682,209900.0,210154.0,0,0,0
2025-04-03 11:45:00,208758.0,2025-04-03,11,45,3,47,0.258819045102521,-0.9659258262890682,209505.0,209988.0,0,0,0
2025-04-03 12:00:00,207003.0,2025-04-03,12,0,3,48,1.2246467991473532e-16,-1.0,208758.0,208646.0,0,0,0
2025-04-03 12:15:00,205756.0,2025-04-03,12,15,3,49,1.2246467991473532e-16,-1.0,207003.0,207162.0,0,0,0
2025-04-03 12:30:00,205284.0,2025-04-03,12,30,3,50,1.2246467991473532e-16,-1.0,205756.0,207098.0,0,0,0
2025-04-03 12:45:00,203652.0,2025-04-03,12,45,3,51,1.2246467991473532e-16,-1.0,205284.0,206303.0,0,0,0
2025-04-03 13:00:00,202152.0,2025-04-03,13,0,3,52,-0.2588190451025208,-0.9659258262890683,203652.0,203684.0,0,0,0
2025-04-03 13:15:00,199299.0,2025-04-03,13,15,3,53,-0.2588190451025208,-0.9659258262890683,202152.0,200685.0,0,0,0
2025-04-03 13:30:00,199911.0,2025-04-03,13,30,3,54,-0.2588190451025208,-0.9659258262890683,199299.0,200917.0,0,0,0
2025-04-03 13:45:00,200713.0,2025-04-03,13,45,3,55,-0.2588190451025208,-0.9659258262890683,199911.0,202154.0,0,0,0
2025-04-03 14:00:00,200739.0,2025-04-03,14,0,3,56,-0.4999999999999997,-0.8660254037844388,200713.0,202278.0,0,0,0
2025-04-03 14:15:00,202741.0,2025-04-03,14,15,3,57,-0.4999999999999997,-0.8660254037844388,200739.0,203590.0,0,0,0
2025-04-03 14:30:00,203690.0,2025-04-03,14,30,3,58,-0.4999999999999997,-0.8660254037844388,202741.0,205383.0,0,0,0
2025-04-03 14:45:00,204229.0,2025-04-03,14,45,3,59,-0.4999999999999997,-0.8660254037844388,203690.0,207085.0,0,0,0
2025-04-03 15:00:00,204030.0,2025-04-03,15,0,3,60,-0.7071067811865471,-0.7071067811865479,204229.0,208892.0,0,0,0
2025-04-03 15:15:00,203090.0,2025-04-03,15,15,3,61,-0.7071067811865471,-0.7071067811865479,204030.0,209372.0,0,0,0
2025-04-03 15:30:00,201624.0,2025-04-03,15,30,3,62,-0.7071067811865471,-0.7071067811865479,203090.0,210160.0,0,0,0
2025-04-03 15:45:00,201007.0,2025-04-03,15,45,3,63,-0.7071067811865471,-0.7071067811865479,201624.0,209662.0,0,0,0
2025-04-03 16:00:00,200178.0,2025-04-03,16,0,3,64,-0.8660254037844385,-0.5000000000000004,201007.0,209721.0,0,0,0
2025-04-03 16:15:00,199322.0,2025-04-03,16,15,3,65,-0.8660254037844385,-0.5000000000000004,200178.0,208008.0,0,0,0
2025-04-03 16:30:00,198578.0,2025-04-03,16,30,3,66,-0.8660254037844385,-0.5000000000000004,199322.0,208844.0,0,0,0
2025-04-03 16:45:00,197700.0,2025-04-03,16,45,3,67,-0.8660254037844385,-0.5000000000000004,198578.0,208265.0,0,0,0
2025-04-03 17:00:00,195785.0,2025-04-03,17,0,3,68,-0.9659258262890683,-0.25881904510252063,197700.0,207051.0,0,0,0
2025-04-03 17:15:00,193615.0,2025-04-03,17,15,3,69,-0.9659258262890683,-0.25881904510252063,195785.0,204280.0,0,0,0
2025-04-03 17:30:00,193010.0,2025-04-03,17,30,3,70,-0.9659258262890683,-0.25881904510252063,193615.0,202415.0,0,0,0
2025-04-03 17:45:00,191456.0,2025-04-03,17,45,3,71,-0.9659258262890683,-0.25881904510252063,193010.0,200739.0,0,0,0
2025-04-03 18:00:00,190158.0,2025-04-03,18,0,3,72,-1.0,-1.8369701987210297e-16,191456.0,198654.0,0,0,0
2025-04-03 18:15:00,189681.0,2025-04-03,18,15,3,73,-1.0,-1.8369701987210297e-16,190158.0,196530.0,0,0,0
2025-04-03 18:30:00,193456.0,2025-04-03,18,30,3,74,-1.0,-1.8369701987210297e-16,189681.0,199157.0,0,0,0
2025-04-03 18:45:00,196658.0,2025-04-03,18,45,3,75,-1.0,-1.8369701987210297e-16,193456.0,203147.0,0,0,0
2025-04-03 19:00:00,199080.0,2025-04-03,19,0,3,76,-0.9659258262890684,0.2588190451025203,196658.0,205657.0,0,0,0
2025-04-03 19:15:00,202687.0,2025-04-03,19,15,3,77,-0.9659258262890684,0.2588190451025203,199080.0,207133.0,0,0,0
2025-04-03 19:30:00,202633.0,2025-04-03,19,30,3,78,-0.9659258262890684,0.2588190451025203,202687.0,207055.0,0,0,0
2025-04-03 19:45:00,201686.0,2025-04-03,19,45,3,79,-0.9659258262890684,0.2588190451025203,202633.0,206387.0,0,0,0
2025-04-03 20:00:00,198371.0,2025-04-03,20,0,3,80,-0.8660254037844386,0.5000000000000001,201686.0,204559.0,0,0,0
2025-04-03 20:15:00,196571.0,2025-04-03,20,15,3,81,-0.8660254037844386,0.5000000000000001,198371.0,202554.0,0,0,0
2025-04-03 20:30:00,195281.0,2025-04-03,20,30,3,82,-0.8660254037844386,0.5000000000000001,196571.0,201058.0,0,0,0
2025-04-03 20:45:00,194657.0,2025-04-03,20,45,3,83,-0.8660254037844386,0.5000000000000001,195281.0,199869.0,0,0,0
2025-04-03 21:00:00,193365.0,2025-04-03,21,0,3,84,-0.7071067811865477,0.7071067811865474,194657.0,198159.0,0,0,0
2025-04-03 21:15:00,192142.0,2025-04-03,21,15,3,85,-0.7071067811865477,0.7071067811865474,193365.0,197603.0,0,0,0
2025-04-03 21:30:00,191961.0,2025-04-03,21,30,3,86,-0.7071067811865477,0.7071067811865474,192142.0,197198.0,0,0,0
2025-04-03 21:45:00,191993.0,2025-04-03,21,45,3,87,-0.7071067811865477,0.7071067811865474,191961.0,197144.0,0,0,0
2025-04-03 22:00:00,190836.0,2025-04-03,22,0,3,88,-0.5000000000000004,0.8660254037844384,191993.0,195895.0,0,0,0
2025-04-03 22:15:00,192752.0,2025-04-03,22,15,3,89,-0.5000000000000004,0.8660254037844384,190836.0,198865.0,0,0,0
2025-04-03 22:30:00,193348.0,2025-04-03,22,30,3,90,-0.5000000000000004,0.8660254037844384,192752.0,199198.0,0,0,0
2025-04-03 22:45:00,192774.0,2025-04-03,22,45,3,91,-0.5000000000000004,0.8660254037844384,193348.0,198141.0,0,0,0
2025-04-03 23:00:00,191207.0,2025-04-03,23,0,3,92,-0.25881904510252157,0.9659258262890681,192774.0,196915.0,0,0,0
2025-04-03 23:15:00,190290.0,2025-04-03,23,15,3,93,-0.25881904510252157,0.9659258262890681,191207.0,196009.0,0,0,0
2025-04-03 23:30:00,188869.0,2025-04-03,23,30,3,94,-0.25881904510252157,0.9659258262890681,190290.0,194723.0,0,0,0
2025-04-03 23:45:00,187437.0,2025-04-03,23,45,3,95,-0.25881904510252157,0.9659258262890681,188869.0,194181.0,0,0,0
2025-04-04 00:00:00,185300.0,2025-04-04,0,0,4,0,0.0,1.0,187437.0,192060.0,0,1,0
2025-04-04 00:15:00,184563.0,2025-04-04,0,15,4,1,0.0,1.0,185300.0,191903.0,0,1,0
2025-04-04 00:30:00,183210.0,2025-04-04,0,30,4,2,0.0,1.0,184563.0,190734.0,0,1,0
2025-04-04 00:45:00,182650.0,2025-04-04,0,45,4,3,0.0,1.0,183210.0,189975.0,0,1,0
2025-04-04 01:00:00,181080.0,2025-04-04,1,0,4,4,0.25881904510252074,0.9659258262890683,182650.0,188428.0,0,1,0
2025-04-04 01:15:00,179839.0,2025-04-04,1,15,4,5,0.25881904510252074,0.9659258262890683,181080.0,187114.0,0,1,0
2025-04-04 01:30:00,178630.0,2025-04-04,1,30,4,6,0.25881904510252074,0.9659258262890683,179839.0,186119.0,0,1,0
2025-04-04 01:45:00,177509.0,2025-04-04,1,45,4,7,0.25881904510252074,0.9659258262890683,178630.0,185104.0,0,1,0
2025-04-04 02:00:00,176645.0,2025-04-04,2,0,4,8,0.49999999999999994,0.8660254037844387,177509.0,183877.0,0,1,0
2025-04-04 02:15:00,176289.0,2025-04-04,2,15,4,9,0.49999999999999994,0.8660254037844387,176645.0,183217.0,0,1,0
2025-04-04 02:30:00,175370.0,2025-04-04,2,30,4,10,0.49999999999999994,0.8660254037844387,176289.0,182401.0,0,1,0
2025-04-04 02:45:00,174689.0,2025-04-04,2,45,4,11,0.49999999999999994,0.8660254037844387,175370.0,182036.0,0,1,0
2025-04-04 03:00:00,173589.0,2025-04-04,3,0,4,12,0.7071067811865476,0.7071067811865476,174689.0,181181.0,0,1,0
2025-04-04 03:15:00,173384.0,2025-04-04,3,15,4,13,0.7071067811865476,0.7071067811865476,173589.0,181385.0,0,1,0
2025-04-04 03:30:00,173040.0,2025-04-04,3,30,4,14,0.7071067811865476,0.7071067811865476,173384.0,180515.0,0,1,0
